x-coordinate,y-coordinate,Similarity_score
../datasets/JSON/199908057343.json,../datasets/JSON/199707157218.json,0.9973012625867055
../datasets/JSON/199908057343.json,../datasets/JSON/199704017229.json,0.9886230654859615
../datasets/JSON/199908057343.json,../datasets/JSON/199610137115.json,0.9758542463620015
../datasets/JSON/199908057343.json,../datasets/JSON/199006266485.json,0.9932350560003558
../datasets/JSON/199908057343.json,../datasets/JSON/199911107330.json,0.9949877183514215
../datasets/JSON/199908057343.json,../datasets/JSON/1995061111.json,0.9745483172638952
../datasets/JSON/199908057343.json,../datasets/JSON/1995062547.json,0.9881690479807382
../datasets/JSON/199908057343.json,../datasets/JSON/199607037127.json,0.9626578573185257
../datasets/JSON/199908057343.json,../datasets/JSON/199110017403.json,0.9952704521695225
../datasets/JSON/199908057343.json,../datasets/JSON/1995092482.json,0.9935226238470877
../datasets/JSON/199908057343.json,../datasets/JSON/1994123140.json,0.9879742589728454
../datasets/JSON/199908057343.json,../datasets/JSON/199008156337.json,0.9945118076742837
../datasets/JSON/199908057343.json,../datasets/JSON/1995082226.json,0.9673659673659675
../datasets/JSON/199908057343.json,../datasets/JSON/199308096768.json,0.9550648290485906
../datasets/JSON/199908057343.json,../datasets/JSON/199306016884.json,0.9683819786599827
../datasets/JSON/199908057343.json,../datasets/JSON/199306046799.json,0.9919353522139877
../datasets/JSON/199908057343.json,../datasets/JSON/199807157247.json,0.9686071512141019
../datasets/JSON/199908057343.json,../datasets/JSON/199910157376.json,0.9966568401216243
../datasets/JSON/199908057343.json,../datasets/JSON/199306136690.json,0.9881690479807382
../datasets/JSON/199908057343.json,../datasets/JSON/199710157257.json,0.9589181145126998
../datasets/JSON/199908057343.json,../datasets/JSON/19940409501.json,0.9790213994758546
../datasets/JSON/199908057343.json,../datasets/JSON/199601017090.json,0.9648520554640588
../datasets/JSON/199908057343.json,../datasets/JSON/199510101.json,0.9864346138978427
../datasets/JSON/199908057343.json,../datasets/JSON/199210137151.json,0.9753435161720082
../datasets/JSON/199908057343.json,../datasets/JSON/199105317377.json,0.9737161140679449
../datasets/JSON/199908057343.json,../datasets/JSON/199007156463.json,0.9986839794169692
../datasets/JSON/199908057343.json,../datasets/JSON/1994120946.json,0.994478932575432
../datasets/JSON/199908057343.json,../datasets/JSON/199106017205.json,0.9815161303502196
../datasets/JSON/199908057343.json,../datasets/JSON/1995100272.json,0.9885949960491578
../datasets/JSON/199908057343.json,../datasets/JSON/199208017052.json,0.9802876770968424
../datasets/JSON/199908057343.json,../datasets/JSON/199703137230.json,0.9790213994758546
../datasets/JSON/199908057343.json,../datasets/JSON/199608026998.json,0.9787398528839402
../datasets/JSON/199908057343.json,../datasets/JSON/199008206214.json,0.9731294392597412
../datasets/JSON/199908057343.json,../datasets/JSON/199407155963.json,0.9797887975876414
../datasets/JSON/199908057343.json,../datasets/JSON/199211247106.json,0.9930890671620568
../datasets/JSON/199908057343.json,../datasets/JSON/199206207059.json,0.9805158417673683
../datasets/JSON/199908057343.json,../datasets/JSON/199807157173.json,0.9925156539033674
../datasets/JSON/199908057343.json,../datasets/JSON/199107047500.json,0.9754013030890569
../datasets/JSON/199908057343.json,../datasets/JSON/199801277140.json,0.971862083444845
../datasets/JSON/199908057343.json,../datasets/JSON/199803147252.json,0.955916554533399
../datasets/JSON/199908057343.json,../datasets/JSON/199703027220.json,0.9761406743652676
../datasets/JSON/199908057343.json,../datasets/JSON/199306156891.json,0.9936117762224306
../datasets/JSON/199908057343.json,../datasets/JSON/199206206900.json,0.9915587466261807
../datasets/JSON/199908057343.json,../datasets/JSON/199008086307.json,0.9976038333132673
../datasets/JSON/199908057343.json,../datasets/JSON/199806207199.json,0.9903150753543416
../datasets/JSON/199908057343.json,../datasets/JSON/199806157195.json,0.9746477589434499
../datasets/JSON/199908057343.json,../datasets/JSON/199306256807.json,0.9919353522139877
../datasets/JSON/199908057343.json,../datasets/JSON/199905207359.json,0.9621579734727033
../datasets/JSON/199908057343.json,../datasets/JSON/199606177183.json,0.9752066115702479
../datasets/JSON/199908057343.json,../datasets/JSON/1995102238.json,0.9849464118669368
../datasets/JSON/199908057343.json,../datasets/JSON/199908157322.json,0.9903269956064498
../datasets/JSON/199908057343.json,../datasets/JSON/1995111815.json,0.9889837128721293
../datasets/JSON/199908057343.json,../datasets/JSON/199706017291.json,0.9502749496905554
../datasets/JSON/199908057343.json,../datasets/JSON/199408255069.json,0.979484537419707
../datasets/JSON/199908057343.json,../datasets/JSON/1995022257.json,0.9604634979659534
../datasets/JSON/199908057343.json,../datasets/JSON/199308046661.json,0.9848341715722662
../datasets/JSON/199908057343.json,../datasets/JSON/199012236361.json,0.9849464118669368
../datasets/JSON/199908057343.json,../datasets/JSON/199111157536.json,0.9918460233101519
../datasets/JSON/199908057343.json,../datasets/JSON/199905197241.json,0.9784491392453626
../datasets/JSON/199908057343.json,../datasets/JSON/199908157285.json,0.9799118698777318
../datasets/JSON/199908057343.json,../datasets/JSON/199610067044.json,0.9844801813306073
../datasets/JSON/199908057343.json,../datasets/JSON/199210236954.json,0.9638409452587141
../datasets/JSON/199908057343.json,../datasets/JSON/199110016804.json,0.9906074500321009
../datasets/JSON/199908057343.json,../datasets/JSON/199608017114.json,0.9774391841641697
../datasets/JSON/199908057343.json,../datasets/JSON/199008256237.json,0.989840261353959
../datasets/JSON/199908057343.json,../datasets/JSON/199408154877.json,0.9893007316302679
../datasets/JSON/199908057343.json,../datasets/JSON/199204306999.json,0.9951777773647414
../datasets/JSON/199908057343.json,../datasets/JSON/199002256334.json,0.958797812856816
../datasets/JSON/199908057343.json,../datasets/JSON/199108297699.json,0.9674247367961845
../datasets/JSON/199908057343.json,../datasets/JSON/199902017286.json,0.9931377894763682
../datasets/JSON/199908057343.json,../datasets/JSON/199608017102.json,0.9809577187557152
../datasets/JSON/199908057343.json,../datasets/JSON/199110286631.json,0.9670962107805763
../datasets/JSON/199908057343.json,../datasets/JSON/199408282854.json,0.9855129741865426
../datasets/JSON/199908057343.json,../datasets/JSON/199008266207.json,0.9901979308825097
../datasets/JSON/199908057343.json,../datasets/JSON/199702147226.json,0.9864673748614547
../datasets/JSON/199908057343.json,../datasets/JSON/199908017406.json,0.9774312767793173
../datasets/JSON/199908057343.json,../datasets/JSON/199301156601.json,0.9778888042273891
../datasets/JSON/199908057343.json,../datasets/JSON/199707237189.json,0.9721282783581618
../datasets/JSON/199908057343.json,../datasets/JSON/1995050999.json,0.9958932064677039
../datasets/JSON/199908057343.json,../datasets/JSON/199805037232.json,0.9847969846132375
../datasets/JSON/199908057343.json,../datasets/JSON/1995020727.json,0.9847718917935198
../datasets/JSON/199908057343.json,../datasets/JSON/199707037178.json,0.9807720279380024
../datasets/JSON/199908057343.json,../datasets/JSON/199308156672.json,0.9939990885479666
../datasets/JSON/199908057343.json,../datasets/JSON/199602017188.json,0.9560715377360407
../datasets/JSON/199908057343.json,../datasets/JSON/199304156876.json,0.9297717725193155
../datasets/JSON/199908057343.json,../datasets/JSON/1995020245.json,0.9569908193937716
../datasets/JSON/199908057343.json,../datasets/JSON/199901117263.json,0.9819930999311959
../datasets/JSON/199908057343.json,../datasets/JSON/199804167182.json,0.9931233604247167
../datasets/JSON/199908057343.json,../datasets/JSON/1995111197.json,0.975610005992721
../datasets/JSON/199908057343.json,../datasets/JSON/199707117198.json,0.9884583759007483
../datasets/JSON/199908057343.json,../datasets/JSON/199111016659.json,0.9680134782506323
../datasets/JSON/199908057343.json,../datasets/JSON/199707017243.json,0.9951777773647414
../datasets/JSON/199908057343.json,../datasets/JSON/199211247133.json,0.9930890671620568
../datasets/JSON/199908057343.json,../datasets/JSON/199409094040.json,0.9789081679004495
../datasets/JSON/199908057343.json,../datasets/JSON/199408105964.json,0.9803071284631683
../datasets/JSON/199908057343.json,../datasets/JSON/199606117187.json,0.9905115518891859
../datasets/JSON/199908057343.json,../datasets/JSON/199202146927.json,0.9689885210025458
../datasets/JSON/199908057343.json,../datasets/JSON/199204017078.json,0.9674663550717022
../datasets/JSON/199908057343.json,../datasets/JSON/199109017430.json,0.9931887026742319
../datasets/JSON/199908057343.json,../datasets/JSON/199807157255.json,0.9953815269439497
../datasets/JSON/199908057343.json,../datasets/JSON/199310106819.json,0.9836129625255865
../datasets/JSON/199908057343.json,../datasets/JSON/19940726403.json,0.9799118698777318
../datasets/JSON/199908057343.json,../datasets/JSON/199005016272.json,0.981159524672635
../datasets/JSON/199908057343.json,../datasets/JSON/199207077011.json,0.9952759022901742
../datasets/JSON/199908057343.json,../datasets/JSON/199912287347.json,0.9625411515700413
../datasets/JSON/199908057343.json,../datasets/JSON/199610157069.json,0.9772691463635501
../datasets/JSON/199908057343.json,../datasets/JSON/199208246914.json,0.9968732142750345
../datasets/JSON/199908057343.json,../datasets/JSON/1995031422.json,0.9895220147568307
../datasets/JSON/199908057343.json,../datasets/JSON/199008016198.json,0.9905504536022132
../datasets/JSON/199908057343.json,../datasets/JSON/199606157054.json,0.9844191256856575
../datasets/JSON/199908057343.json,../datasets/JSON/199705157191.json,0.9766623117662743
../datasets/JSON/199908057343.json,../datasets/JSON/199704177164.json,0.982307342942439
../datasets/JSON/199908057343.json,../datasets/JSON/199310016864.json,0.9779220423043031
../datasets/JSON/199908057343.json,../datasets/JSON/199605207186.json,0.9939941019717669
../datasets/JSON/199908057343.json,../datasets/JSON/199610317192.json,0.9987143309670666
../datasets/JSON/199908057343.json,../datasets/JSON/199205127160.json,0.993588425259105
../datasets/JSON/199908057343.json,../datasets/JSON/19940704616.json,0.992718476651139
../datasets/JSON/199908057343.json,../datasets/JSON/199104157623.json,0.9808411369143208
../datasets/JSON/199908057343.json,../datasets/JSON/199905157337.json,0.992718476651139
../datasets/JSON/199908057343.json,../datasets/JSON/199008106278.json,0.971615264291375
../datasets/JSON/199908057343.json,../datasets/JSON/19941015814.json,0.9913757113262455
../datasets/JSON/199908057343.json,../datasets/JSON/19941230569.json,0.9670962107805763
../datasets/JSON/199908057343.json,../datasets/JSON/199307076846.json,0.9614291967166275
../datasets/JSON/199908057343.json,../datasets/JSON/199211157008.json,0.9743032240566939
../datasets/JSON/199908057343.json,../datasets/JSON/199411232541.json,0.9809846989039319
../datasets/JSON/199908057343.json,../datasets/JSON/199906127334.json,0.9794038880243953
../datasets/JSON/199908057343.json,../datasets/JSON/199309156606.json,0.9846050547527049
../datasets/JSON/199908057343.json,../datasets/JSON/199801017262.json,0.9333456062030595
../datasets/JSON/199908057343.json,../datasets/JSON/199207207042.json,0.979987913556932
../datasets/JSON/199908057343.json,../datasets/JSON/199901057332.json,0.9954931069834857
../datasets/JSON/199908057343.json,../datasets/JSON/199903307288.json,0.9921444359849925
../datasets/JSON/199908057343.json,../datasets/JSON/199306156657.json,0.971614333552266
../datasets/JSON/199908057343.json,../datasets/JSON/1995081219.json,0.9938317013012655
../datasets/JSON/199908057343.json,../datasets/JSON/199909017409.json,0.9687686153843014
../datasets/JSON/199908057343.json,../datasets/JSON/199106307022.json,0.992718476651139
../datasets/JSON/199908057343.json,../datasets/JSON/199611127148.json,0.9674247367961845
../datasets/JSON/199908057343.json,../datasets/JSON/199307156890.json,0.9617499967295521
../datasets/JSON/199908057343.json,../datasets/JSON/199810157138.json,0.9743032240566939
../datasets/JSON/199908057343.json,../datasets/JSON/199703277259.json,0.9978443605023737
../datasets/JSON/199908057343.json,../datasets/JSON/199810297202.json,0.9913413369743089
../datasets/JSON/199908057343.json,../datasets/JSON/199706107284.json,0.9867440964331786
../datasets/JSON/199908057343.json,../datasets/JSON/199806307271.json,0.9960550540963768
../datasets/JSON/199908057343.json,../datasets/JSON/199103087213.json,0.9755152877122741
../datasets/JSON/199908057343.json,../datasets/JSON/1995072483.json,0.9760953183298339
../datasets/JSON/199908057343.json,../datasets/JSON/199109056822.json,0.9798253884944196
../datasets/JSON/199908057343.json,../datasets/JSON/199607017029.json,0.9699865429472376
../datasets/JSON/199908057343.json,../datasets/JSON/199705057165.json,0.9934559295330524
../datasets/JSON/199908057343.json,../datasets/JSON/199811047253.json,0.9964333549695934
../datasets/JSON/199908057343.json,../datasets/JSON/199007036368.json,0.9709981800007343
../datasets/JSON/199908057343.json,../datasets/JSON/1995010293.json,0.9931887026742319
../datasets/JSON/199908057343.json,../datasets/JSON/199301206666.json,0.9951777773647414
../datasets/JSON/199908057343.json,../datasets/JSON/199407237460.json,0.995082898714445
../datasets/JSON/199908057343.json,../datasets/JSON/199312286776.json,0.9812124563792406
../datasets/JSON/199908057343.json,../datasets/JSON/199906157390.json,0.9708276370809741
../datasets/JSON/199908057343.json,../datasets/JSON/199701157279.json,0.9972413740548082
../datasets/JSON/199908057343.json,../datasets/JSON/199102156779.json,0.9847940932921169
../datasets/JSON/199908057343.json,../datasets/JSON/199603017057.json,0.9929696729957803
../datasets/JSON/199908057343.json,../datasets/JSON/199607057163.json,0.9817730526940521
../datasets/JSON/199908057343.json,../datasets/JSON/199209257015.json,0.9737161140679449
../datasets/JSON/199908057343.json,../datasets/JSON/199106017001.json,0.9950548792427207
../datasets/JSON/199908057343.json,../datasets/JSON/199309236771.json,0.9949494949494949
../datasets/JSON/199908057343.json,../datasets/JSON/199609017139.json,0.9709981800007343
../datasets/JSON/199908057343.json,../datasets/JSON/1995082434.json,0.9973753640802976
../datasets/JSON/199908057343.json,../datasets/JSON/199108167039.json,0.9972645597449354
../datasets/JSON/199908057343.json,../datasets/JSON/199012306331.json,0.9873786661757598
../datasets/JSON/199908057343.json,../datasets/JSON/199012126473.json,0.9748365448837677
../datasets/JSON/199908057343.json,../datasets/JSON/199310046837.json,0.953123993929506
../datasets/JSON/199908057343.json,../datasets/JSON/199807077179.json,0.9611200169123425
../datasets/JSON/199908057343.json,../datasets/JSON/199206287055.json,0.9978313947233237
../datasets/JSON/199908057343.json,../datasets/JSON/199106066660.json,0.9800145658391892
../datasets/JSON/199707017246.json,../datasets/JSON/199807087251.json,0.9367375358849178
../datasets/JSON/199707017246.json,../datasets/JSON/199412127465.json,0.9506819002982756
../datasets/JSON/199707017246.json,../datasets/JSON/199206156971.json,0.9797073999901071
../datasets/JSON/199707017246.json,../datasets/JSON/199005196429.json,0.9727789847573858
../datasets/JSON/199707017246.json,../datasets/JSON/199106017126.json,0.9549599622035285
../datasets/JSON/199707017246.json,../datasets/JSON/199906257372.json,0.9312427039805675
../datasets/JSON/199707017246.json,../datasets/JSON/199006156315.json,0.9532169042281801
../datasets/JSON/199707017246.json,../datasets/JSON/199510090.json,0.990547246331961
../datasets/JSON/199707017246.json,../datasets/JSON/199007016247.json,0.9671337701029113
../datasets/JSON/199707017246.json,../datasets/JSON/199203017040.json,0.9832587640139437
../datasets/JSON/199707017246.json,../datasets/JSON/1995091352.json,0.9840217455777654
../datasets/JSON/199707017246.json,../datasets/JSON/199409154199.json,0.9883799034098497
../datasets/JSON/199707017246.json,../datasets/JSON/199805157190.json,0.907190675120024
../datasets/JSON/199707017246.json,../datasets/JSON/199709157172.json,0.9902238318938574
../datasets/JSON/199707017246.json,../datasets/JSON/199910157245.json,0.9683680854281953
../datasets/JSON/199707017246.json,../datasets/JSON/19941115548.json,0.9428002190702792
../datasets/JSON/199707017246.json,../datasets/JSON/199408019.json,0.9242589030990886
../datasets/JSON/199707017246.json,../datasets/JSON/199909227312.json,0.9345093052507955
../datasets/JSON/199707017246.json,../datasets/JSON/199112017672.json,0.9878705925522809
../datasets/JSON/199707017246.json,../datasets/JSON/19940512409.json,0.9373625882507112
../datasets/JSON/199707017246.json,../datasets/JSON/199611137185.json,0.9794549822852088
../datasets/JSON/199707017246.json,../datasets/JSON/199703157270.json,0.9601962086129094
../datasets/JSON/199707017246.json,../datasets/JSON/199008126222.json,0.9803746224818879
../datasets/JSON/199707017246.json,../datasets/JSON/199012126312.json,0.963053018694418
../datasets/JSON/199707017246.json,../datasets/JSON/199808077235.json,0.9274643719430122
../datasets/JSON/199707017246.json,../datasets/JSON/199809107180.json,0.9877418209501408
../datasets/JSON/199707017246.json,../datasets/JSON/199807137260.json,0.9203790620333152
../datasets/JSON/199707017246.json,../datasets/JSON/199206156907.json,0.9194604301008363
../datasets/JSON/199707017246.json,../datasets/JSON/199707157218.json,0.9872476597598844
../datasets/JSON/199707017246.json,../datasets/JSON/199704017229.json,0.9842625474883504
../datasets/JSON/199707017246.json,../datasets/JSON/199610137115.json,0.9653072991634228
../datasets/JSON/199707017246.json,../datasets/JSON/199006266485.json,0.988966578470116
../datasets/JSON/199707017246.json,../datasets/JSON/199911107330.json,0.9925367039195223
../datasets/JSON/199707017246.json,../datasets/JSON/1995061111.json,0.9408364233123505
../datasets/JSON/199707017246.json,../datasets/JSON/1995062547.json,0.9806554122236069
../datasets/JSON/199707017246.json,../datasets/JSON/199607037127.json,0.9153620606415979
../datasets/JSON/199707017246.json,../datasets/JSON/199110017403.json,0.9941186676008272
../datasets/JSON/199707017246.json,../datasets/JSON/1995092482.json,0.9889665477949735
../datasets/JSON/199707017246.json,../datasets/JSON/1994123140.json,0.9754677666524368
../datasets/JSON/199707017246.json,../datasets/JSON/199008156337.json,0.9915333616614659
../datasets/JSON/199707017246.json,../datasets/JSON/1995082226.json,0.9233921704755257
../datasets/JSON/199707017246.json,../datasets/JSON/199308096768.json,0.9035415770609156
../datasets/JSON/199707017246.json,../datasets/JSON/199306016884.json,0.9295496664033012
../datasets/JSON/199707017246.json,../datasets/JSON/199306046799.json,0.9866847877658108
../datasets/JSON/199707017246.json,../datasets/JSON/199807157247.json,0.933575249173517
../datasets/JSON/199707017246.json,../datasets/JSON/199910157376.json,0.9853079568623001
../datasets/JSON/199707017246.json,../datasets/JSON/199306136690.json,0.9806554122236069
../datasets/JSON/199707017246.json,../datasets/JSON/199710157257.json,0.9558630412829493
../datasets/JSON/199707017246.json,../datasets/JSON/19940409501.json,0.941177050272998
../datasets/JSON/199707017246.json,../datasets/JSON/199601017090.json,0.9208362747588142
../datasets/JSON/199707017246.json,../datasets/JSON/199510101.json,0.9717629274505082
../datasets/JSON/199707017246.json,../datasets/JSON/199210137151.json,0.9435298203042657
../datasets/JSON/199707017246.json,../datasets/JSON/199105317377.json,0.9361248362692998
../datasets/JSON/199707017246.json,../datasets/JSON/199007156463.json,0.9843231705975833
../datasets/JSON/199707017246.json,../datasets/JSON/1994120946.json,0.9799317314128823
../datasets/JSON/199707017246.json,../datasets/JSON/199106017205.json,0.9614459461688979
../datasets/JSON/199707017246.json,../datasets/JSON/1995100272.json,0.9836943298802086
../datasets/JSON/199707017246.json,../datasets/JSON/199208017052.json,0.9501478535982111
../datasets/JSON/199707017246.json,../datasets/JSON/199703137230.json,0.9433968074670381
../datasets/JSON/199707017246.json,../datasets/JSON/199608026998.json,0.9469984962046856
../datasets/JSON/199707017246.json,../datasets/JSON/199008206214.json,0.9387566556738065
../datasets/JSON/199707017246.json,../datasets/JSON/199407155963.json,0.9462405773720597
../datasets/JSON/199707017246.json,../datasets/JSON/199211247106.json,0.9761985551216847
../datasets/JSON/199707017246.json,../datasets/JSON/199206207059.json,0.9507600396041409
../datasets/JSON/199707017246.json,../datasets/JSON/199807157173.json,0.9892563475652185
../datasets/JSON/199707017246.json,../datasets/JSON/199107047500.json,0.9357888864460573
../datasets/JSON/199707017246.json,../datasets/JSON/199801277140.json,0.9304259474589157
../datasets/JSON/199707017246.json,../datasets/JSON/199803147252.json,0.9177221168073144
../datasets/JSON/199707017246.json,../datasets/JSON/199703027220.json,0.9408908116364305
../datasets/JSON/199707017246.json,../datasets/JSON/199306156891.json,0.9778840335084104
../datasets/JSON/199707017246.json,../datasets/JSON/199206206900.json,0.9715269249870805
../datasets/JSON/199707017246.json,../datasets/JSON/199008086307.json,0.9867569429457791
../datasets/JSON/199707017246.json,../datasets/JSON/199806207199.json,0.9788087116861812
../datasets/JSON/199707017246.json,../datasets/JSON/199806157195.json,0.9354255855343758
../datasets/JSON/199707017246.json,../datasets/JSON/199306256807.json,0.9866847877658108
../datasets/JSON/199707017246.json,../datasets/JSON/199905207359.json,0.963912075315642
../datasets/JSON/199707017246.json,../datasets/JSON/199606177183.json,0.9642678765751763
../datasets/JSON/199707017246.json,../datasets/JSON/1995102238.json,0.9630636651639616
../datasets/JSON/199707017246.json,../datasets/JSON/199908157322.json,0.9739540412674043
../datasets/JSON/199707017246.json,../datasets/JSON/1995111815.json,0.9841663816939524
../datasets/JSON/199707017246.json,../datasets/JSON/199706017291.json,0.9453084544273231
../datasets/JSON/199707017246.json,../datasets/JSON/199408255069.json,0.9496286070506426
../datasets/JSON/199707017246.json,../datasets/JSON/1995022257.json,0.9553154498647629
../datasets/JSON/199707017246.json,../datasets/JSON/199308046661.json,0.9693969381115384
../datasets/JSON/199707017246.json,../datasets/JSON/199012236361.json,0.9602721762794284
../datasets/JSON/199707017246.json,../datasets/JSON/199111157536.json,0.9731496023029318
../datasets/JSON/199707017246.json,../datasets/JSON/199905197241.json,0.9640159901517674
../datasets/JSON/199707017246.json,../datasets/JSON/199908157285.json,0.9478283616268364
../datasets/JSON/199707017246.json,../datasets/JSON/199610067044.json,0.9970482576426409
../datasets/JSON/199707017246.json,../datasets/JSON/199210236954.json,0.9293637568475684
../datasets/JSON/199707017246.json,../datasets/JSON/199110016804.json,0.9840217455777654
../datasets/JSON/199707017246.json,../datasets/JSON/199608017114.json,0.9418188924310688
../datasets/JSON/199707017246.json,../datasets/JSON/199008256237.json,0.9815882397237785
../datasets/JSON/199707017246.json,../datasets/JSON/199408154877.json,0.9838252237264776
../datasets/JSON/199707017246.json,../datasets/JSON/199204306999.json,0.976996834948008
../datasets/JSON/199707017246.json,../datasets/JSON/199002256334.json,0.9140095802319673
../datasets/JSON/199707017246.json,../datasets/JSON/199108297699.json,0.9219279904158432
../datasets/JSON/199707017246.json,../datasets/JSON/199902017286.json,0.9894514180303434
../datasets/JSON/199707017246.json,../datasets/JSON/199608017102.json,0.9471955580869239
../datasets/JSON/199707017246.json,../datasets/JSON/199110286631.json,0.9683726960358073
../datasets/JSON/199707017246.json,../datasets/JSON/199408282854.json,0.9766322723843212
../datasets/JSON/199707017246.json,../datasets/JSON/199008266207.json,0.9790488166408525
../datasets/JSON/199707017246.json,../datasets/JSON/199702147226.json,0.9686795173227676
../datasets/JSON/199707017246.json,../datasets/JSON/199908017406.json,0.9738032054408269
../datasets/JSON/199707017246.json,../datasets/JSON/199301156601.json,0.9402335370506217
../datasets/JSON/199707017246.json,../datasets/JSON/199707237189.json,0.9601962086129094
../datasets/JSON/199707017246.json,../datasets/JSON/1995050999.json,0.9835410813872949
../datasets/JSON/199707017246.json,../datasets/JSON/199805037232.json,0.963912075315642
../datasets/JSON/199707017246.json,../datasets/JSON/1995020727.json,0.9600014517991344
../datasets/JSON/199707017246.json,../datasets/JSON/199707037178.json,0.947190141662554
../datasets/JSON/199707017246.json,../datasets/JSON/199308156672.json,0.9853079568623001
../datasets/JSON/199707017246.json,../datasets/JSON/199602017188.json,0.9177328766382102
../datasets/JSON/199707017246.json,../datasets/JSON/199304156876.json,0.9134797357846923
../datasets/JSON/199707017246.json,../datasets/JSON/1995020245.json,0.9076735660703206
../datasets/JSON/199707017246.json,../datasets/JSON/199901117263.json,0.9683680854281953
../datasets/JSON/199707017246.json,../datasets/JSON/199804167182.json,0.9784737512070142
../datasets/JSON/199707017246.json,../datasets/JSON/1995111197.json,0.9449280615827176
../datasets/JSON/199707017246.json,../datasets/JSON/199707117198.json,0.9816135651097471
../datasets/JSON/199707017246.json,../datasets/JSON/199111016659.json,0.9203790620333152
../datasets/JSON/199707017246.json,../datasets/JSON/199707017243.json,0.976996834948008
../datasets/JSON/199707017246.json,../datasets/JSON/199211247133.json,0.9761985551216847
../datasets/JSON/199707017246.json,../datasets/JSON/199409094040.json,0.9463858546967281
../datasets/JSON/199707017246.json,../datasets/JSON/199408105964.json,0.970293649500069
../datasets/JSON/199707017246.json,../datasets/JSON/199606117187.json,0.9911138876645915
../datasets/JSON/199707017246.json,../datasets/JSON/199202146927.json,0.9383945643167805
../datasets/JSON/199707017246.json,../datasets/JSON/199204017078.json,0.9469595087447332
../datasets/JSON/199707017246.json,../datasets/JSON/199109017430.json,0.9795354854784313
../datasets/JSON/199707017246.json,../datasets/JSON/199807157255.json,0.9865447472527447
../datasets/JSON/199707017246.json,../datasets/JSON/199310106819.json,0.9719176964060661
../datasets/JSON/199707017246.json,../datasets/JSON/19940726403.json,0.9478283616268364
../datasets/JSON/199707017246.json,../datasets/JSON/199005016272.json,0.9665662970040209
../datasets/JSON/199707017246.json,../datasets/JSON/199207077011.json,0.9865736066542592
../datasets/JSON/199707017246.json,../datasets/JSON/199912287347.json,0.9238972015571341
../datasets/JSON/199707017246.json,../datasets/JSON/199610157069.json,0.9418156171735174
../datasets/JSON/199707017246.json,../datasets/JSON/199208246914.json,0.9902458540957365
../datasets/JSON/199707017246.json,../datasets/JSON/1995031422.json,0.9828063204722727
../datasets/JSON/199707017246.json,../datasets/JSON/199008016198.json,0.9755770549200848
../datasets/JSON/199707017246.json,../datasets/JSON/199606157054.json,0.9594335362122769
../datasets/JSON/199707017246.json,../datasets/JSON/199705157191.json,0.9433968074670381
../datasets/JSON/199707017246.json,../datasets/JSON/199704177164.json,0.9573015039669044
../datasets/JSON/199707017246.json,../datasets/JSON/199310016864.json,0.951112054587808
../datasets/JSON/199707017246.json,../datasets/JSON/199605207186.json,0.9865697219800269
